Compressor_Level:2 Granularity:2880  Compression_Ratio:79.31779
Compressor_Level:3 Granularity:2880  Compression_Ratio:81.42227
Compressor_Level:4 Granularity:2880  Compression_Ratio:115.04851
Compressor_Level:5 Granularity:2880  Compression_Ratio:115.04718
Compressor_Level:6 Granularity:2880  Compression_Ratio:115.05116
Compressor_Level:7 Granularity:2880  Compression_Ratio:115.05116
Compressor_Level:8 Granularity:2880  Compression_Ratio:115.05249
Compressor_Level:9 Granularity:2880  Compression_Ratio:130.71178
Compressor_Level:0 Granularity:2944  Compression_Ratio:0.99830
Compressor_Level:1 Granularity:2944  Compression_Ratio:79.45812
Compressor_Level:2 Granularity:2944  Compression_Ratio:79.61610
Compressor_Level:3 Granularity:2944  Compression_Ratio:80.20855
Compressor_Level:4 Granularity:2944  Compression_Ratio:122.49302
Compressor_Level:5 Granularity:2944  Compression_Ratio:122.49151
Compressor_Level:6 Granularity:2944  Compression_Ratio:122.49753
Compressor_Level:7 Granularity:2944  Compression_Ratio:122.49603
Compressor_Level:8 Granularity:2944  Compression_Ratio:122.49603
Compressor_Level:9 Granularity:2944  Compression_Ratio:127.81136
Compressor_Level:0 Granularity:3008  Compression_Ratio:0.99834
Compressor_Level:1 Granularity:3008  Compression_Ratio:79.46635
Compressor_Level:2 Granularity:3008  Compression_Ratio:83.44127
Compressor_Level:3 Granularity:3008  Compression_Ratio:88.36411
Compressor_Level:4 Granularity:3008  Compression_Ratio:130.57826
Compressor_Level:5 Granularity:3008  Compression_Ratio:130.57826
Compressor_Level:6 Granularity:3008  Compression_Ratio:130.58168
Compressor_Level:7 Granularity:3008  Compression_Ratio:130.58168
Compressor_Level:8 Granularity:3008  Compression_Ratio:130.58339
Compressor_Level:9 Granularity:3008  Compression_Ratio:130.58681
Compressor_Level:0 Granularity:3072  Compression_Ratio:0.99837
Compressor_Level:1 Granularity:3072  Compression_Ratio:79.92116
Compressor_Level:2 Granularity:3072  Compression_Ratio:80.33845
Compressor_Level:3 Granularity:3072  Compression_Ratio:80.33910
Compressor_Level:4 Granularity:3072  Compression_Ratio:122.70557
Compressor_Level:5 Granularity:3072  Compression_Ratio:122.70557
Compressor_Level:6 Granularity:3072  Compression_Ratio:122.70708
Compressor_Level:7 Granularity:3072  Compression_Ratio:122.70708
Compressor_Level:8 Granularity:3072  Compression_Ratio:122.71011
Compressor_Level:9 Granularity:3072  Compression_Ratio:139.40750
Compressor_Level:0 Granularity:3136  Compression_Ratio:0.99841
Compressor_Level:1 Granularity:3136  Compression_Ratio:80.52922
Compressor_Level:2 Granularity:3136  Compression_Ratio:81.08325
Compressor_Level:3 Granularity:3136  Compression_Ratio:82.80237
Compressor_Level:4 Granularity:3136  Compression_Ratio:125.25834
Compressor_Level:5 Granularity:3136  Compression_Ratio:125.25677
Compressor_Level:6 Granularity:3136  Compression_Ratio:125.26149
Compressor_Level:7 Granularity:3136  Compression_Ratio:125.26149
Compressor_Level:8 Granularity:3136  Compression_Ratio:125.26306
Compressor_Level:9 Granularity:3136  Compression_Ratio:136.13177
Compressor_Level:0 Granularity:3200  Compression_Ratio:0.99844
Compressor_Level:1 Granularity:3200  Compression_Ratio:80.92531
Compressor_Level:2 Granularity:3200  Compression_Ratio:80.79808
Compressor_Level:3 Granularity:3200  Compression_Ratio:80.59235
Compressor_Level:4 Granularity:3200  Compression_Ratio:127.80972
Compressor_Level:5 Granularity:3200  Compression_Ratio:127.80808
Compressor_Level:6 Granularity:3200  Compression_Ratio:127.81300
Compressor_Level:7 Granularity:3200  Compression_Ratio:127.81300
Compressor_Level:8 Granularity:3200  Compression_Ratio:127.81464
Compressor_Level:9 Granularity:3200  Compression_Ratio:138.90642
Compressor_Level:0 Granularity:3264  Compression_Ratio:0.99847
Compressor_Level:1 Granularity:3264  Compression_Ratio:81.40166
Compressor_Level:2 Granularity:3264  Compression_Ratio:83.59167
Compressor_Level:3 Granularity:3264  Compression_Ratio:90.55341
Compressor_Level:4 Granularity:3264  Compression_Ratio:141.66959
Compressor_Level:5 Granularity:3264  Compression_Ratio:141.66757
Compressor_Level:6 Granularity:3264  Compression_Ratio:141.67160
Compressor_Level:7 Granularity:3264  Compression_Ratio:141.67160
Compressor_Level:8 Granularity:3264  Compression_Ratio:141.67361
Compressor_Level:9 Granularity:3264  Compression_Ratio:141.67563
Compressor_Level:0 Granularity:3328  Compression_Ratio:0.99850
Compressor_Level:1 Granularity:3328  Compression_Ratio:81.59818
Compressor_Level:2 Granularity:3328  Compression_Ratio:81.78090
Compressor_Level:3 Granularity:3328  Compression_Ratio:81.88972
Compressor_Level:4 Granularity:3328  Compression_Ratio:132.91959
Compressor_Level:5 Granularity:3328  Compression_Ratio:132.91782
Compressor_Level:6 Granularity:3328  Compression_Ratio:132.92136
Compressor_Level:7 Granularity:3328  Compression_Ratio:132.92136
Compressor_Level:8 Granularity:3328  Compression_Ratio:132.92490
Compressor_Level:9 Granularity:3328  Compression_Ratio:151.00966
Compressor_Level:0 Granularity:3392  Compression_Ratio:0.99853
Compressor_Level:1 Granularity:3392  Compression_Ratio:81.97387
Compressor_Level:2 Granularity:3392  Compression_Ratio:81.98331
Compressor_Level:3 Granularity:3392  Compression_Ratio:84.00863
Compressor_Level:4 Granularity:3392  Compression_Ratio:135.46227
Compressor_Level:5 Granularity:3392  Compression_Ratio:135.46042
Compressor_Level:6 Granularity:3392  Compression_Ratio:135.46594
Compressor_Level:7 Granularity:3392  Compression_Ratio:135.46594
Compressor_Level:8 Granularity:3392  Compression_Ratio:135.46594
Compressor_Level:9 Granularity:3392  Compression_Ratio:147.21915
Compressor_Level:0 Granularity:3456  Compression_Ratio:0.99855
Compressor_Level:1 Granularity:3456  Compression_Ratio:82.57059
Compressor_Level:2 Granularity:3456  Compression_Ratio:82.65341
Compressor_Level:3 Granularity:3456  Compression_Ratio:83.52235
Compressor_Level:4 Granularity:3456  Compression_Ratio:138.01425
Compressor_Level:5 Granularity:3456  Compression_Ratio:138.01425
Compressor_Level:6 Granularity:3456  Compression_Ratio:138.01808
Compressor_Level:7 Granularity:3456  Compression_Ratio:138.01808
Compressor_Level:8 Granularity:3456  Compression_Ratio:138.01999
Compressor_Level:9 Granularity:3456  Compression_Ratio:149.99419
Compressor_Level:0 Granularity:3520  Compression_Ratio:0.99858
Compressor_Level:1 Granularity:3520  Compression_Ratio:82.97533
Compressor_Level:2 Granularity:3520  Compression_Ratio:83.10396
Compressor_Level:3 Granularity:3520  Compression_Ratio:90.14977
Compressor_Level:4 Granularity:3520  Compression_Ratio:146.40204
Compressor_Level:5 Granularity:3520  Compression_Ratio:146.39989
Compressor_Level:6 Granularity:3520  Compression_Ratio:146.40417
Compressor_Level:7 Granularity:3520  Compression_Ratio:146.40417
Compressor_Level:8 Granularity:3520  Compression_Ratio:146.40848
Compressor_Level:9 Granularity:3520  Compression_Ratio:152.76109
Compressor_Level:0 Granularity:3584  Compression_Ratio:0.99861
Compressor_Level:1 Granularity:3584  Compression_Ratio:83.62463
Compressor_Level:2 Granularity:3584  Compression_Ratio:83.43848
Compressor_Level:3 Granularity:3584  Compression_Ratio:83.65199
Compressor_Level:4 Granularity:3584  Compression_Ratio:143.12363
Compressor_Level:5 Granularity:3584  Compression_Ratio:143.12157
Compressor_Level:6 Granularity:3584  Compression_Ratio:143.12567
Compressor_Level:7 Granularity:3584  Compression_Ratio:143.12567
Compressor_Level:8 Granularity:3584  Compression_Ratio:143.12979
Compressor_Level:9 Granularity:3584  Compression_Ratio:162.59624
Compressor_Level:0 Granularity:3648  Compression_Ratio:0.99863
Compressor_Level:1 Granularity:3648  Compression_Ratio:84.27918
Compressor_Level:2 Granularity:3648  Compression_Ratio:84.46338
Compressor_Level:3 Granularity:3648  Compression_Ratio:84.31268
Compressor_Level:4 Granularity:3648  Compression_Ratio:140.07339
Compressor_Level:5 Granularity:3648  Compression_Ratio:140.07143
Compressor_Level:6 Granularity:3648  Compression_Ratio:140.07733
Compressor_Level:7 Granularity:3648  Compression_Ratio:140.07733
Compressor_Level:8 Granularity:3648  Compression_Ratio:140.07930
Compressor_Level:9 Granularity:3648  Compression_Ratio:158.30563
Compressor_Level:0 Granularity:3712  Compression_Ratio:0.99865
Compressor_Level:1 Granularity:3712  Compression_Ratio:84.88259
Compressor_Level:2 Granularity:3712  Compression_Ratio:84.92091
Compressor_Level:3 Granularity:3712  Compression_Ratio:84.91512
Compressor_Level:4 Granularity:3712  Compression_Ratio:148.21489
Compressor_Level:5 Granularity:3712  Compression_Ratio:148.21489
Compressor_Level:6 Granularity:3712  Compression_Ratio:148.22371
Compressor_Level:7 Granularity:3712  Compression_Ratio:148.22150
Compressor_Level:8 Granularity:3712  Compression_Ratio:148.22371
Compressor_Level:9 Granularity:3712  Compression_Ratio:161.08055
Compressor_Level:0 Granularity:3776  Compression_Ratio:0.99868
Compressor_Level:1 Granularity:3776  Compression_Ratio:86.55679
Compressor_Level:2 Granularity:3776  Compression_Ratio:86.56130
Compressor_Level:3 Granularity:3776  Compression_Ratio:96.69176
Compressor_Level:4 Granularity:3776  Compression_Ratio:157.02417
Compressor_Level:5 Granularity:3776  Compression_Ratio:157.02170
Compressor_Level:6 Granularity:3776  Compression_Ratio:157.02664
Compressor_Level:7 Granularity:3776  Compression_Ratio:157.02664
Compressor_Level:8 Granularity:3776  Compression_Ratio:157.02911
Compressor_Level:9 Granularity:3776  Compression_Ratio:163.83864
Compressor_Level:0 Granularity:3840  Compression_Ratio:0.99870
Compressor_Level:1 Granularity:3840  Compression_Ratio:87.09818
Compressor_Level:2 Granularity:3840  Compression_Ratio:87.17661
Compressor_Level:3 Granularity:3840  Compression_Ratio:87.17128
Compressor_Level:4 Granularity:3840  Compression_Ratio:153.30838
Compressor_Level:5 Granularity:3840  Compression_Ratio:153.30603
Compressor_Level:6 Granularity:3840  Compression_Ratio:153.30838
Compressor_Level:7 Granularity:3840  Compression_Ratio:153.31075
Compressor_Level:8 Granularity:3840  Compression_Ratio:153.31310
Compressor_Level:9 Granularity:3840  Compression_Ratio:174.16136
Compressor_Level:0 Granularity:3904  Compression_Ratio:0.99872
Compressor_Level:1 Granularity:3904  Compression_Ratio:88.33357
Compressor_Level:2 Granularity:3904  Compression_Ratio:88.33905
Compressor_Level:3 Granularity:3904  Compression_Ratio:88.33984
Compressor_Level:4 Granularity:3904  Compression_Ratio:149.88821
Compressor_Level:5 Granularity:3904  Compression_Ratio:149.88821
Compressor_Level:6 Granularity:3904  Compression_Ratio:149.89272
Compressor_Level:7 Granularity:3904  Compression_Ratio:149.89272
Compressor_Level:8 Granularity:3904  Compression_Ratio:149.89497
Compressor_Level:9 Granularity:3904  Compression_Ratio:169.39456
Compressor_Level:0 Granularity:3968  Compression_Ratio:0.99874
Compressor_Level:1 Granularity:3968  Compression_Ratio:89.39083
Compressor_Level:2 Granularity:3968  Compression_Ratio:89.39323
Compressor_Level:3 Granularity:3968  Compression_Ratio:89.39805
Compressor_Level:4 Granularity:3968  Compression_Ratio:158.40623
Compressor_Level:5 Granularity:3968  Compression_Ratio:158.40372
Compressor_Level:6 Granularity:3968  Compression_Ratio:158.41127
Compressor_Level:7 Granularity:3968  Compression_Ratio:158.41127
Compressor_Level:8 Granularity:3968  Compression_Ratio:158.41379
Compressor_Level:9 Granularity:3968  Compression_Ratio:165.00180
Compressor_Level:0 Granularity:4032  Compression_Ratio:0.99876
Compressor_Level:1 Granularity:4032  Compression_Ratio:90.88191
Compressor_Level:2 Granularity:4032  Compression_Ratio:90.88771
Compressor_Level:3 Granularity:4032  Compression_Ratio:100.65786
Compressor_Level:4 Granularity:4032  Compression_Ratio:167.65140
Compressor_Level:5 Granularity:4032  Compression_Ratio:167.64857
Compressor_Level:6 Granularity:4032  Compression_Ratio:167.65422
Compressor_Level:7 Granularity:4032  Compression_Ratio:167.65422
Compressor_Level:8 Granularity:4032  Compression_Ratio:167.65985
Compressor_Level:9 Granularity:4032  Compression_Ratio:167.66267
Compressor_Level:0 Granularity:4096  Compression_Ratio:0.99878
Compressor_Level:1 Granularity:4096  Compression_Ratio:91.56883
Compressor_Level:2 Granularity:4096  Compression_Ratio:91.58986
Compressor_Level:3 Granularity:4096  Compression_Ratio:91.58566
Compressor_Level:4 Granularity:4096  Compression_Ratio:157.23714
Compressor_Level:5 Granularity:4096  Compression_Ratio:157.23465
Compressor_Level:6 Granularity:4096  Compression_Ratio:157.23961
Compressor_Level:7 Granularity:4096  Compression_Ratio:157.23961
Compressor_Level:8 Granularity:4096  Compression_Ratio:157.24457
Compressor_Level:9 Granularity:4096  Compression_Ratio:177.69673
